entity_email_id|obj_id|ver_nbr|entity_id|ent_typ_cd|email_typ_cd|email_addr|dflt_ind|actv_ind|last_updt_dt|
KFS2275|KFS-TEM-KRIM-EMAIL-1136|1.0|KFS3286|PERSON|WRK|mormsby@kuali.org|Y|Y|20121207233003|
KFS2276|KFS-TEM-KRIM-EMAIL-1137|1.0|KFS1017|PERSON|WRK|felker@kuali.org|Y|Y|20121207233003|
KFS2277|KFS-TEM-KRIM-EMAIL-1138|1.0|KFS3478|PERSON|WRK|spaldrid@kuali.org|Y|Y|20121207233003|
KFS2278|KFS-TEM-KRIM-EMAIL-1139|1.0|KFS2784|PERSON|WRK|kpcosby@kuali.org|Y|Y|20121207233003|
KFS2279|KFS-TEM-KRIM-EMAIL-1140|1.0|KFS3921|PERSON|WRK|leldridg@kuali.org|Y|Y|20121207233003|
KFS2280|KFS-TEM-KRIM-EMAIL-1141|1.0|KFS1043|PERSON|WRK|rpgailey@kuali.org|Y|Y|20121207233003|
KFS2281|KFS-TEM-KRIM-EMAIL-1142|1.0|KFS3156|PERSON|WRK|tcolella@kuali.org|Y|Y|20121207233003|
KFS2282|KFS-TEM-KRIM-EMAIL-1143|1.0|KFS3929|PERSON|WRK|bkiely@kuali.org|Y|Y|20121207233003|
KFS2283|KFS-TEM-KRIM-EMAIL-1144|1.0|KFS2838|PERSON|WRK|ktowner@kuali.org|Y|Y|20121207233003|
KFS2284|KFS-TEM-KRIM-EMAIL-1145|1.0|KFS3278|PERSON|WRK|smoll@kuali.org|Y|Y|20121207233003|
KFS2285|KFS-TEM-KRIM-EMAIL-1146|1.0|KFS2999|PERSON|WRK|sprigdon@kuali.org|Y|Y|20121207233003|
KFS2286|KFS-TEM-KRIM-EMAIL-1147|1.0|KFS3437|PERSON|WRK|rprobich@kuali.org|Y|Y|20121207233003|
KFS2287|KFS-TEM-KRIM-EMAIL-1148|1.0|KFS3301|PERSON|WRK|mfrazier@kuali.org|Y|Y|20121207233003|
KFS2288|KFS-TEM-KRIM-EMAIL-1149|1.0|KFS3072|PERSON|WRK|lphoggar@kuali.org|Y|Y|20121207233003|
KFS2289|KFS-TEM-KRIM-EMAIL-1150|1.0|KFS3073|PERSON|WRK|splittle@kuali.org|Y|Y|20121207233003|
KFS2290|KFS-TEM-KRIM-EMAIL-1151|1.0|KFS3149|PERSON|WRK|mpchick@kuali.org|Y|Y|20121207233003|
KFS2291|KFS-TEM-KRIM-EMAIL-1152|1.0|KFS3898|PERSON|WRK|nphunt@kuali.org|Y|Y|20121207233003|
KFS2292|KFS-TEM-KRIM-EMAIL-1153|1.0|KFS2808|PERSON|WRK|epfarmer@kuali.org|Y|Y|20121207233003|
KFS2293|KFS-TEM-KRIM-EMAIL-1154|1.0|KFS3448|PERSON|WRK|cpcheung@kuali.org|Y|Y|20121207233004|
KFS2294|KFS-TEM-KRIM-EMAIL-1155|1.0|KFS3536|PERSON|WRK|nlovelad@kuali.org|Y|Y|20121207233004|
KFS2295|KFS-TEM-KRIM-EMAIL-1156|1.0|KFS3753|PERSON|WRK|jpbuss@kuali.org|Y|Y|20121207233004|
KFS2296|KFS-TEM-KRIM-EMAIL-1157|1.0|KFS2641|PERSON|WRK|rhoden@kuali.org|Y|Y|20121207233004|
KFS2297|KFS-TEM-KRIM-EMAIL-1158|1.0|KFS2927|PERSON|WRK|csilvers@kuali.org|Y|Y|20121207233004|
KFS2298|KFS-TEM-KRIM-EMAIL-1159|1.0|KFS4033|PERSON|WRK|jegbert@kuali.org|Y|Y|20121207233004|
KFS2299|KFS-TEM-KRIM-EMAIL-1160|1.0|KFS3164|PERSON|WRK|dlesko@kuali.org|Y|Y|20121207233004|
KFS2300|KFS-TEM-KRIM-EMAIL-1161|1.0|KFS3916|PERSON|WRK|bpeads@kuali.org|Y|Y|20121207233004|
KFS2301|KFS-TEM-KRIM-EMAIL-1162|1.0|KFS3531|PERSON|WRK|bptull@kuali.org|Y|Y|20121207233004|
KFS2302|KFS-TEM-KRIM-EMAIL-1163|1.0|KFS3232|PERSON|WRK|darneson@kuali.org|Y|Y|20121207233004|
KFS2303|KFS-TEM-KRIM-EMAIL-1164|1.0|KFS3935|PERSON|WRK|tgusman@kuali.org|Y|Y|20121207233004|
KFS2304|KFS-TEM-KRIM-EMAIL-1165|1.0|KFS2966|PERSON|WRK|aqburdet@kuali.org|Y|Y|20121207233004|
KFS2305|KFS-TEM-KRIM-EMAIL-1166|1.0|KFS2979|PERSON|WRK|jeliving@kuali.org|Y|Y|20121207233004|
KFS2306|KFS-TEM-KRIM-EMAIL-1167|1.0|KFS3117|PERSON|WRK|season@kuali.org|Y|Y|20121207233004|
KFS2307|KFS-TEM-KRIM-EMAIL-1168|1.0|KFS2896|PERSON|WRK|keasterl@kuali.org|Y|Y|20121207233004|
KFS2308|KFS-TEM-KRIM-EMAIL-1169|1.0|KFS3553|PERSON|WRK|jqahern@kuali.org|Y|Y|20121207233004|
KFS2309|KFS-TEM-KRIM-EMAIL-1170|1.0|KFS3883|PERSON|WRK|fqedmund@kuali.org|Y|Y|20121207233004|
KFS2310|KFS-TEM-KRIM-EMAIL-1171|1.0|KFS3947|PERSON|WRK|mqgoad@kuali.org|Y|Y|20121207233004|
KFS2311|KFS-TEM-KRIM-EMAIL-1172|1.0|KFS2772|PERSON|WRK|stroud@kuali.org|Y|Y|20121207233004|
KFS2312|KFS-TEM-KRIM-EMAIL-1173|1.0|KFS3037|PERSON|WRK|eqwalsto@kuali.org|Y|Y|20121207233004|
KFS2313|KFS-TEM-KRIM-EMAIL-1174|1.0|KFS3850|PERSON|WRK|jqfreder@kuali.org|Y|Y|20121207233004|
KFS2314|KFS-TEM-KRIM-EMAIL-1175|1.0|KFS3514|PERSON|WRK|aqdwyer@kuali.org|Y|Y|20121207233004|
KFS2315|KFS-TEM-KRIM-EMAIL-1176|1.0|KFS2922|PERSON|WRK|haworth@kuali.org|Y|Y|20121207233004|
KFS2316|KFS-TEM-KRIM-EMAIL-1177|1.0|KFS3251|PERSON|WRK|boliveir@kuali.org|Y|Y|20121207233004|
KFS2317|KFS-TEM-KRIM-EMAIL-1178|1.0|KFS4030|PERSON|WRK|bottinge@kuali.org|Y|Y|20121207233004|
KFS2318|KFS-TEM-KRIM-EMAIL-1179|1.0|KFS3267|PERSON|WRK|ehite@kuali.org|Y|Y|20121207233004|
KFS2319|KFS-TEM-KRIM-EMAIL-1180|1.0|KFS3724|PERSON|WRK|jqskelly@kuali.org|Y|Y|20121207233004|
KFS2320|KFS-TEM-KRIM-EMAIL-1181|1.0|KFS3464|PERSON|WRK|misaacso@kuali.org|Y|Y|20121207233004|
KFS2321|KFS-TEM-KRIM-EMAIL-1182|1.0|KFS3240|PERSON|WRK|asollars@kuali.org|Y|Y|20121207233004|
KFS2322|KFS-TEM-KRIM-EMAIL-1183|1.0|KFS3173|PERSON|WRK|stolman@kuali.org|Y|Y|20121207233004|
KFS2323|KFS-TEM-KRIM-EMAIL-1184|1.0|KFS3005|PERSON|WRK|mortega@kuali.org|Y|Y|20121207233004|
KFS2324|KFS-TEM-KRIM-EMAIL-1185|1.0|KFS3461|PERSON|WRK|mwilling@kuali.org|Y|Y|20121207233004|
KFS2325|KFS-TEM-KRIM-EMAIL-1186|1.0|KFS3600|PERSON|WRK|nqgilroy@kuali.org|Y|Y|20121207233004|
KFS2326|KFS-TEM-KRIM-EMAIL-1187|1.0|KFS2895|PERSON|WRK|eberglun@kuali.org|Y|Y|20121207233004|
KFS2327|KFS-TEM-KRIM-EMAIL-1188|1.0|KFS1040|PERSON|WRK|burd@kuali.org|Y|Y|20121207233004|
KFS2328|KFS-TEM-KRIM-EMAIL-1189|1.0|KFS3358|PERSON|WRK|dqnicol@kuali.org|Y|Y|20121207233004|
KFS2329|KFS-TEM-KRIM-EMAIL-1190|1.0|KFS3604|PERSON|WRK|lqridge@kuali.org|Y|Y|20121207233004|
KFS2330|KFS-TEM-KRIM-EMAIL-1191|1.0|KFS3016|PERSON|WRK|aemery@kuali.org|Y|Y|20121207233004|
KFS2331|KFS-TEM-KRIM-EMAIL-1192|1.0|KFS3396|PERSON|WRK|aqharp@kuali.org|Y|Y|20121207233004|
KFS2332|KFS-TEM-KRIM-EMAIL-1193|1.0|KFS3114|PERSON|WRK|mtomlins@kuali.org|Y|Y|20121207233004|
KFS2333|KFS-TEM-KRIM-EMAIL-1194|1.0|KFS3398|PERSON|WRK|rmunroe@kuali.org|Y|Y|20121207233004|
KFS2334|KFS-TEM-KRIM-EMAIL-1195|1.0|KFS2777|PERSON|WRK|kqjacint@kuali.org|Y|Y|20121207233004|
KFS2335|KFS-TEM-KRIM-EMAIL-1196|1.0|KFS3917|PERSON|WRK|mafenton@kuali.org|Y|Y|20121207233004|
KFS2336|KFS-TEM-KRIM-EMAIL-1197|1.0|KFS2659|PERSON|WRK|lrborows@kuali.org|Y|Y|20121207233004|
KFS2337|KFS-TEM-KRIM-EMAIL-1198|1.0|KFS2870|PERSON|WRK|lrbasso@kuali.org|Y|Y|20121207233004|
KFS2338|KFS-TEM-KRIM-EMAIL-1199|1.0|KFS3231|PERSON|WRK|kbarnes@kuali.org|Y|Y|20121207233004|
KFS2339|KFS-TEM-KRIM-EMAIL-1200|1.0|KFS3997|PERSON|WRK|trfurst@kuali.org|Y|Y|20121207233004|
KFS2340|KFS-TEM-KRIM-EMAIL-1201|1.0|KFS1071|PERSON|WRK|bunnell@kuali.org|Y|Y|20121207233004|
KFS2341|KFS-TEM-KRIM-EMAIL-1202|1.0|KFS1470|PERSON|WRK|lrwester@kuali.org|Y|Y|20121207233004|
KFS2342|KFS-TEM-KRIM-EMAIL-1203|1.0|KFS3669|PERSON|WRK|rrstephe@kuali.org|Y|Y|20121207233004|
KFS2343|KFS-TEM-KRIM-EMAIL-1204|1.0|KFS2873|PERSON|WRK|edrye@kuali.org|Y|Y|20121207233004|
KFS2344|KFS-TEM-KRIM-EMAIL-1205|1.0|KFS3199|PERSON|WRK|gkraus@kuali.org|Y|Y|20121207233004|
KFS2345|KFS-TEM-KRIM-EMAIL-1206|1.0|KFS3137|PERSON|WRK|vmagnuso@kuali.org|Y|Y|20121207233004|
KFS2346|KFS-TEM-KRIM-EMAIL-1207|1.0|KFS1125|PERSON|WRK|hersh@kuali.org|Y|Y|20121207233004|
KFS2347|KFS-TEM-KRIM-EMAIL-1208|1.0|KFS1007|PERSON|WRK|underwoo@kuali.org|Y|Y|20121207233004|
KFS2348|KFS-TEM-KRIM-EMAIL-1209|1.0|KFS3800|PERSON|WRK|bhhallow@kuali.org|Y|Y|20121207233004|
KFS2349|KFS-TEM-KRIM-EMAIL-1210|1.0|KFS3307|PERSON|WRK|chbarbos@kuali.org|Y|Y|20121207233004|
KFS2350|KFS-TEM-KRIM-EMAIL-1211|1.0|KFS4024|PERSON|WRK|kcopley@kuali.org|Y|Y|20121207233004|
KFS2351|KFS-TEM-KRIM-EMAIL-1212|1.0|KFS3595|PERSON|WRK|sdunham@kuali.org|Y|Y|20121207233004|
KFS2352|KFS-TEM-KRIM-EMAIL-1213|1.0|KFS3727|PERSON|WRK|lhbrantl@kuali.org|Y|Y|20121207233004|
KFS2353|KFS-TEM-KRIM-EMAIL-1214|1.0|KFS3592|PERSON|WRK|chine@kuali.org|Y|Y|20121207233004|
KFS2354|KFS-TEM-KRIM-EMAIL-1215|1.0|KFS3538|PERSON|WRK|mblakesl@kuali.org|Y|Y|20121207233004|
KFS2355|KFS-TEM-KRIM-EMAIL-1216|1.0|KFS3730|PERSON|WRK|bkimura@kuali.org|Y|Y|20121207233004|
KFS2356|KFS-TEM-KRIM-EMAIL-1217|1.0|KFS3793|PERSON|WRK|bhritz@kuali.org|Y|Y|20121207233004|
KFS2357|KFS-TEM-KRIM-EMAIL-1218|1.0|KFS3788|PERSON|WRK|fabbott@kuali.org|Y|Y|20121207233004|
KFS2358|KFS-TEM-KRIM-EMAIL-1219|1.0|KFS2786|PERSON|WRK|wilmot@kuali.org|Y|Y|20121207233004|
KFS2359|KFS-TEM-KRIM-EMAIL-1220|1.0|KFS3772|PERSON|WRK|mhclouti@kuali.org|Y|Y|20121207233004|
KFS2360|KFS-TEM-KRIM-EMAIL-1221|1.0|KFS3521|PERSON|WRK|lsnider@kuali.org|Y|Y|20121207233004|
KFS2361|KFS-TEM-KRIM-EMAIL-1222|1.0|KFS3643|PERSON|WRK|lbanner@kuali.org|Y|Y|20121207233004|
KFS2362|KFS-TEM-KRIM-EMAIL-1223|1.0|KFS2850|PERSON|WRK|sdobson@kuali.org|Y|Y|20121207233004|
KFS2363|KFS-TEM-KRIM-EMAIL-1224|1.0|KFS3901|PERSON|WRK|thgeorge@kuali.org|Y|Y|20121207233004|
KFS2364|KFS-TEM-KRIM-EMAIL-1225|1.0|KFS3573|PERSON|WRK|chwasser@kuali.org|Y|Y|20121207233004|
KFS2365|KFS-TEM-KRIM-EMAIL-1226|1.0|KFS1020|PERSON|WRK|chbayles@kuali.org|Y|Y|20121207233004|
KFS2366|KFS-TEM-KRIM-EMAIL-1227|1.0|KFS3564|PERSON|WRK|ghstott@kuali.org|Y|Y|20121207233004|
KFS2367|KFS-TEM-KRIM-EMAIL-1228|1.0|KFS3805|PERSON|WRK|mjenkins@kuali.org|Y|Y|20121207233004|
KFS2368|KFS-TEM-KRIM-EMAIL-1229|1.0|KFS3880|PERSON|WRK|aieddy@kuali.org|Y|Y|20121207233004|
KFS2369|KFS-TEM-KRIM-EMAIL-1230|1.0|KFS2879|PERSON|WRK|dskeen@kuali.org|Y|Y|20121207233004|
KFS2370|KFS-TEM-KRIM-EMAIL-1231|1.0|KFS4009|PERSON|WRK|tijarman@kuali.org|Y|Y|20121207233004|
KFS2371|KFS-TEM-KRIM-EMAIL-1232|1.0|KFS3891|PERSON|WRK|waldrich@kuali.org|Y|Y|20121207233004|
KFS2372|KFS-TEM-KRIM-EMAIL-1233|1.0|KFS3269|PERSON|WRK|mihulsey@kuali.org|Y|Y|20121207233004|
KFS2373|KFS-TEM-KRIM-EMAIL-1234|1.0|KFS2924|PERSON|WRK|lbowden@kuali.org|Y|Y|20121207233004|
KFS2374|KFS-TEM-KRIM-EMAIL-1235|1.0|KFS3966|PERSON|WRK|nfink@kuali.org|Y|Y|20121207233004|
KFS2375|KFS-TEM-KRIM-EMAIL-1236|1.0|KFS3237|PERSON|WRK|cinewton@kuali.org|Y|Y|20121207233004|
KFS2376|KFS-TEM-KRIM-EMAIL-1237|1.0|KFS3187|PERSON|WRK|eiolguin@kuali.org|Y|Y|20121207233004|
KFS2377|KFS-TEM-KRIM-EMAIL-1238|1.0|KFS3167|PERSON|WRK|yryder@kuali.org|Y|Y|20121207233004|
KFS2378|KFS-TEM-KRIM-EMAIL-1239|1.0|KFS2752|PERSON|WRK|mbaranow@kuali.org|Y|Y|20121207233004|
KFS2379|KFS-TEM-KRIM-EMAIL-1240|1.0|KFS2902|PERSON|WRK|ghatten@kuali.org|Y|Y|20121207233004|
KFS2380|KFS-TEM-KRIM-EMAIL-1241|1.0|KFS1168|PERSON|WRK|boardman@kuali.org|Y|Y|20121207233004|
KFS2381|KFS-TEM-KRIM-EMAIL-1242|1.0|KFS2992|PERSON|WRK|tboykins@kuali.org|Y|Y|20121207233004|
KFS2382|KFS-TEM-KRIM-EMAIL-1243|1.0|KFS2987|PERSON|WRK|ksalgado@kuali.org|Y|Y|20121207233004|
KFS2383|KFS-TEM-KRIM-EMAIL-1244|1.0|KFS2982|PERSON|WRK|epeiffer@kuali.org|Y|Y|20121207233004|
KFS2384|KFS-TEM-KRIM-EMAIL-1245|1.0|KFS3252|PERSON|WRK|tforsyth@kuali.org|Y|Y|20121207233004|
KFS2385|KFS-TEM-KRIM-EMAIL-1246|1.0|KFS1114|PERSON|WRK|winder@kuali.org|Y|Y|20121207233004|
KFS2386|KFS-TEM-KRIM-EMAIL-1247|1.0|KFS3261|PERSON|WRK|aikingsl@kuali.org|Y|Y|20121207233004|
KFS2387|KFS-TEM-KRIM-EMAIL-1248|1.0|KFS3583|PERSON|WRK|kvaldovi@kuali.org|Y|Y|20121207233004|
KFS2388|KFS-TEM-KRIM-EMAIL-1249|1.0|KFS3686|PERSON|WRK|ailamkin@kuali.org|Y|Y|20121207233004|
KFS2389|KFS-TEM-KRIM-EMAIL-1250|1.0|KFS3326|PERSON|WRK|wdodds@kuali.org|Y|Y|20121207233004|
KFS2390|KFS-TEM-KRIM-EMAIL-1251|1.0|KFS3851|PERSON|WRK|jiharrol@kuali.org|Y|Y|20121207233004|
KFS2391|KFS-TEM-KRIM-EMAIL-1252|1.0|KFS2942|PERSON|WRK|flomax@kuali.org|Y|Y|20121207233004|
KFS2392|KFS-TEM-KRIM-EMAIL-1253|1.0|KFS3411|PERSON|WRK|vipeabod@kuali.org|Y|Y|20121207233004|
KFS2393|KFS-TEM-KRIM-EMAIL-1254|1.0|KFS3352|PERSON|WRK|cjmillet@kuali.org|Y|Y|20121207233004|
KFS2394|KFS-TEM-KRIM-EMAIL-1255|1.0|KFS3372|PERSON|WRK|boakley@kuali.org|Y|Y|20121207233004|
KFS2395|KFS-TEM-KRIM-EMAIL-1256|1.0|KFS1058|PERSON|WRK|lindholm@kuali.org|Y|Y|20121207233004|
KFS2396|KFS-TEM-KRIM-EMAIL-1257|1.0|KFS2075|PERSON|WRK|bremer@kuali.org|Y|Y|20121207233004|
KFS2397|KFS-TEM-KRIM-EMAIL-1258|1.0|KFS3200|PERSON|WRK|djbinion@kuali.org|Y|Y|20121207233004|
KFS2398|KFS-TEM-KRIM-EMAIL-1259|1.0|KFS2785|PERSON|WRK|jujstitt@kuali.org|Y|Y|20121207233004|
KFS2399|KFS-TEM-KRIM-EMAIL-1260|1.0|KFS2533|PERSON|WRK|ejsnodgr@kuali.org|Y|Y|20121207233004|
KFS2400|KFS-TEM-KRIM-EMAIL-1261|1.0|KFS3460|PERSON|WRK|esisk@kuali.org|Y|Y|20121207233004|
KFS2401|KFS-TEM-KRIM-EMAIL-1262|1.0|KFS3075|PERSON|WRK|mmoreno@kuali.org|Y|Y|20121207233004|
KFS2402|KFS-TEM-KRIM-EMAIL-1263|1.0|KFS1092|PERSON|WRK|ives@kuali.org|Y|Y|20121207233004|
KFS2403|KFS-TEM-KRIM-EMAIL-1264|1.0|KFS2846|PERSON|WRK|jseavey@kuali.org|Y|Y|20121207233004|
KFS2404|KFS-TEM-KRIM-EMAIL-1265|1.0|KFS3366|PERSON|WRK|wthelen@kuali.org|Y|Y|20121207233004|
KFS2405|KFS-TEM-KRIM-EMAIL-1266|1.0|KFS3155|PERSON|WRK|rloucks@kuali.org|Y|Y|20121207233004|
KFS2406|KFS-TEM-KRIM-EMAIL-1267|1.0|KFS3905|PERSON|WRK|ajeckard@kuali.org|Y|Y|20121207233004|
KFS2407|KFS-TEM-KRIM-EMAIL-1268|1.0|KFS3667|PERSON|WRK|tjkoller@kuali.org|Y|Y|20121207233004|
KFS2408|KFS-TEM-KRIM-EMAIL-1269|1.0|KFS2793|PERSON|WRK|ejloftin@kuali.org|Y|Y|20121207233004|
KFS2409|KFS-TEM-KRIM-EMAIL-1270|1.0|KFS3445|PERSON|WRK|imccollo@kuali.org|Y|Y|20121207233004|
KFS2410|KFS-TEM-KRIM-EMAIL-1271|1.0|KFS2748|PERSON|WRK|ihedden@kuali.org|Y|Y|20121207233004|
KFS2411|KFS-TEM-KRIM-EMAIL-1272|1.0|KFS3111|PERSON|WRK|cjaustin@kuali.org|Y|Y|20121207233004|
KFS2412|KFS-TEM-KRIM-EMAIL-1273|1.0|KFS3381|PERSON|WRK|aolivas@kuali.org|Y|Y|20121207233004|
KFS2413|KFS-TEM-KRIM-EMAIL-1274|1.0|KFS3046|PERSON|WRK|jjmelvin@kuali.org|Y|Y|20121207233004|
KFS2414|KFS-TEM-KRIM-EMAIL-1275|1.0|KFS2789|PERSON|WRK|chsisco@kuali.org|Y|Y|20121207233004|
KFS2415|KFS-TEM-KRIM-EMAIL-1276|1.0|KFS3625|PERSON|WRK|mjlaguna@kuali.org|Y|Y|20121207233004|
KFS2416|KFS-TEM-KRIM-EMAIL-1277|1.0|KFS3244|PERSON|WRK|mjirizar@kuali.org|Y|Y|20121207233004|
KFS2417|KFS-TEM-KRIM-EMAIL-1278|1.0|KFS3645|PERSON|WRK|rhambric@kuali.org|Y|Y|20121207233004|
KFS2418|KFS-TEM-KRIM-EMAIL-1279|1.0|KFS3019|PERSON|WRK|nkaiser@kuali.org|Y|Y|20121207233004|
KFS2419|KFS-TEM-KRIM-EMAIL-1280|1.0|KFS3872|PERSON|WRK|cjbrazie@kuali.org|Y|Y|20121207233004|
KFS2420|KFS-TEM-KRIM-EMAIL-1281|1.0|KFS3148|PERSON|WRK|ljlara@kuali.org|Y|Y|20121207233004|
KFS2421|KFS-TEM-KRIM-EMAIL-1282|1.0|KFS3927|PERSON|WRK|kjcastel@kuali.org|Y|Y|20121207233004|
KFS2422|KFS-TEM-KRIM-EMAIL-1283|1.0|KFS1026|PERSON|WRK|mjpond@kuali.org|Y|Y|20121207233004|
KFS2423|KFS-TEM-KRIM-EMAIL-1284|1.0|KFS3192|PERSON|WRK|jjgordy@kuali.org|Y|Y|20121207233004|
KFS2424|KFS-TEM-KRIM-EMAIL-1285|1.0|KFS3914|PERSON|WRK|bjlight@kuali.org|Y|Y|20121207233004|
KFS2425|KFS-TEM-KRIM-EMAIL-1286|1.0|KFS3849|PERSON|WRK|bcalkins@kuali.org|Y|Y|20121207233004|
KFS2426|KFS-TEM-KRIM-EMAIL-1287|1.0|KFS3700|PERSON|WRK|csmall@kuali.org|Y|Y|20121207233004|
KFS2427|KFS-TEM-KRIM-EMAIL-1288|1.0|KFS3735|PERSON|WRK|ndorton@kuali.org|Y|Y|20121207233004|
KFS2428|KFS-TEM-KRIM-EMAIL-1289|1.0|KFS2594|PERSON|WRK|bauer@kuali.org|Y|Y|20121207233004|
KFS2429|KFS-TEM-KRIM-EMAIL-1290|1.0|KFS3552|PERSON|WRK|bkmcmill@kuali.org|Y|Y|20121207233004|
KFS2430|KFS-TEM-KRIM-EMAIL-1291|1.0|KFS3985|PERSON|WRK|tkmair@kuali.org|Y|Y|20121207233004|
KFS2431|KFS-TEM-KRIM-EMAIL-1292|1.0|KFS3421|PERSON|WRK|bksuter@kuali.org|Y|Y|20121207233004|
KFS2432|KFS-TEM-KRIM-EMAIL-1293|1.0|KFS2559|PERSON|WRK|hkreynol@kuali.org|Y|Y|20121207233004|
KFS2433|KFS-TEM-KRIM-EMAIL-1294|1.0|KFS3814|PERSON|WRK|jkhartfi@kuali.org|Y|Y|20121207233004|
KFS2434|KFS-TEM-KRIM-EMAIL-1295|1.0|KFS2768|PERSON|WRK|youngs@kuali.org|Y|Y|20121207233004|
KFS2435|KFS-TEM-KRIM-EMAIL-1296|1.0|KFS3253|PERSON|WRK|mklynn@kuali.org|Y|Y|20121207233004|
KFS2436|KFS-TEM-KRIM-EMAIL-1297|1.0|KFS3281|PERSON|WRK|tgreenle@kuali.org|Y|Y|20121207233004|
KFS2437|KFS-TEM-KRIM-EMAIL-1298|1.0|KFS3062|PERSON|WRK|ebroomfi@kuali.org|Y|Y|20121207233004|
KFS2438|KFS-TEM-KRIM-EMAIL-1299|1.0|KFS3534|PERSON|WRK|aleger@kuali.org|Y|Y|20121207233004|
KFS2439|KFS-TEM-KRIM-EMAIL-1300|1.0|KFS2855|PERSON|WRK|lkswope@kuali.org|Y|Y|20121207233004|
KFS2440|KFS-TEM-KRIM-EMAIL-1301|1.0|KFS3162|PERSON|WRK|sbuford@kuali.org|Y|Y|20121207233004|
KFS2441|KFS-TEM-KRIM-EMAIL-1302|1.0|KFS2382|PERSON|WRK|mhorning@kuali.org|Y|Y|20121207233004|
KFS2442|KFS-TEM-KRIM-EMAIL-1303|1.0|KFS3977|PERSON|WRK|lkmartin@kuali.org|Y|Y|20121207233004|
KFS2443|KFS-TEM-KRIM-EMAIL-1304|1.0|KFS1122|PERSON|WRK|hkpace@kuali.org|Y|Y|20121207233004|
KFS2444|KFS-TEM-KRIM-EMAIL-1305|1.0|KFS1731|PERSON|WRK|bkwear@kuali.org|Y|Y|20121207233004|
KFS2445|KFS-TEM-KRIM-EMAIL-1306|1.0|KFS3515|PERSON|WRK|akhayash@kuali.org|Y|Y|20121207233004|
KFS2446|KFS-TEM-KRIM-EMAIL-1307|1.0|KFS3009|PERSON|WRK|tfederic@kuali.org|Y|Y|20121207233004|
KFS2447|KFS-TEM-KRIM-EMAIL-1308|1.0|KFS3870|PERSON|WRK|jpowers@kuali.org|Y|Y|20121207233004|
KFS2448|KFS-TEM-KRIM-EMAIL-1309|1.0|KFS2944|PERSON|WRK|bkeverha@kuali.org|Y|Y|20121207233004|
KFS2449|KFS-TEM-KRIM-EMAIL-1310|1.0|KFS3987|PERSON|WRK|psoper@kuali.org|Y|Y|20121207233004|
KFS2450|KFS-TEM-KRIM-EMAIL-1311|1.0|KFS1061|PERSON|WRK|theiss@kuali.org|Y|Y|20121207233004|
KFS2451|KFS-TEM-KRIM-EMAIL-1312|1.0|KFS3008|PERSON|WRK|elnichol@kuali.org|Y|Y|20121207233004|
KFS2452|KFS-TEM-KRIM-EMAIL-1313|1.0|KFS2877|PERSON|WRK|pdelozie@kuali.org|Y|Y|20121207233004|
KFS2453|KFS-TEM-KRIM-EMAIL-1314|1.0|KFS3999|PERSON|WRK|slcatron@kuali.org|Y|Y|20121207233004|
KFS2454|KFS-TEM-KRIM-EMAIL-1315|1.0|KFS1015|PERSON|WRK|ferland@kuali.org|Y|Y|20121207233004|
KFS2455|KFS-TEM-KRIM-EMAIL-1316|1.0|KFS3045|PERSON|WRK|tokilbur@kuali.org|Y|Y|20121207233004|
KFS2456|KFS-TEM-KRIM-EMAIL-1317|1.0|KFS3766|PERSON|WRK|jmuhamma@kuali.org|Y|Y|20121207233004|
KFS2457|KFS-TEM-KRIM-EMAIL-1318|1.0|KFS3896|PERSON|WRK|tbryant@kuali.org|Y|Y|20121207233004|
KFS2458|KFS-TEM-KRIM-EMAIL-1319|1.0|KFS1093|PERSON|WRK|lltoy@kuali.org|Y|Y|20121207233004|
KFS2459|KFS-TEM-KRIM-EMAIL-1320|1.0|KFS1042|PERSON|WRK|headley@kuali.org|Y|Y|20121207233004|
KFS2460|KFS-TEM-KRIM-EMAIL-1321|1.0|KFS3004|PERSON|WRK|fboden@kuali.org|Y|Y|20121207233004|
KFS2461|KFS-TEM-KRIM-EMAIL-1322|1.0|KFS3321|PERSON|WRK|klsiever@kuali.org|Y|Y|20121207233004|
KFS2462|KFS-TEM-KRIM-EMAIL-1323|1.0|KFS3365|PERSON|WRK|cllabont@kuali.org|Y|Y|20121207233004|
KFS2463|KFS-TEM-KRIM-EMAIL-1324|1.0|KFS3383|PERSON|WRK|fmohan@kuali.org|Y|Y|20121207233004|
KFS2464|KFS-TEM-KRIM-EMAIL-1325|1.0|KFS1106|PERSON|WRK|llfudge@kuali.org|Y|Y|20121207233004|
KFS2465|KFS-TEM-KRIM-EMAIL-1326|1.0|KFS3325|PERSON|WRK|slscoggi@kuali.org|Y|Y|20121207233004|
KFS2466|KFS-TEM-KRIM-EMAIL-1327|1.0|KFS1084|PERSON|WRK|tpenrod@kuali.org|Y|Y|20121207233004|
KFS2467|KFS-TEM-KRIM-EMAIL-1328|1.0|KFS3030|PERSON|WRK|khollist@kuali.org|Y|Y|20121207233004|
KFS2468|KFS-TEM-KRIM-EMAIL-1329|1.0|KFS2163|PERSON|WRK|poole@kuali.org|Y|Y|20121207233004|
KFS2469|KFS-TEM-KRIM-EMAIL-1330|1.0|KFS1038|PERSON|WRK|borst@kuali.org|Y|Y|20121207233004|
