entity_ext_id_id|obj_id|ver_nbr|entity_id|ext_id_typ_cd|ext_id|last_updt_dt|
KFS5693|KFS5693|1.0|KFS3995|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5694|KFS5694|1.0|KFS3996|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5695|KFS5695|1.0|KFS3997|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5696|KFS5696|1.0|KFS3998|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5697|KFS5697|1.0|KFS3999|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5698|KFS5698|1.0|KFS4000|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5699|KFS5699|1.0|KFS4001|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5700|KFS5700|1.0|KFS4002|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5701|KFS5701|1.0|KFS4003|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5702|KFS5702|1.0|KFS4004|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5703|KFS5703|1.0|KFS4005|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5704|KFS5704|1.0|KFS4006|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5705|KFS5705|1.0|KFS4007|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5706|KFS5706|1.0|KFS4008|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5707|KFS5707|1.0|KFS4009|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5708|KFS5708|1.0|KFS4010|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5709|KFS5709|1.0|KFS4011|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5710|KFS5710|1.0|KFS4012|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5711|KFS5711|1.0|KFS4013|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5712|KFS5712|1.0|KFS4014|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5713|KFS5713|1.0|KFS4015|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5714|KFS5714|1.0|KFS4016|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5715|KFS5715|1.0|KFS4017|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5716|KFS5716|1.0|KFS4018|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5717|KFS5717|1.0|KFS4019|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5718|KFS5718|1.0|KFS4020|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5719|KFS5719|1.0|KFS4021|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5720|KFS5720|1.0|KFS4022|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5721|KFS5721|1.0|KFS4023|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5722|KFS5722|1.0|KFS4024|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5723|KFS5723|1.0|KFS4025|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5724|KFS5724|1.0|KFS4026|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5725|KFS5725|1.0|KFS4027|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5726|KFS5726|1.0|KFS4028|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5727|KFS5727|1.0|KFS4029|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5728|KFS5728|1.0|KFS4030|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5729|KFS5729|1.0|KFS4031|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5730|KFS5730|1.0|KFS4032|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5731|KFS5731|1.0|KFS4033|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5732|KFS5732|1.0|KFS4034|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5733|KFS5733|1.0|KFS4035|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5734|KFS5734|1.0|KFS4036|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5735|KFS5735|1.0|KFS4042|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5736|KFS5736|1.0|KFS4043|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5737|KFS5737|1.0|KFS4044|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5738|KFS5738|1.0|KFS4045|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5739|KFS5739|1.0|KFS4046|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5740|KFS5740|1.0|KFS4047|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5741|KFS5741|1.0|KFS4048|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5742|KFS5742|1.0|KFS4049|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5743|KFS5743|1.0|KFS4050|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5744|KFS5744|1.0|KFS4051|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5745|KFS5745|1.0|KFS4052|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5746|KFS5746|1.0|KFS4053|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5747|KFS5747|1.0|KFS4054|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5748|KFS5748|1.0|KFS4055|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5749|KFS5749|1.0|KFS4056|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5750|KFS5750|1.0|KFS4057|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5751|KFS5751|1.0|KFS4058|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5752|KFS5752|1.0|KFS4059|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5753|KFS5753|1.0|KFS4060|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5754|KFS5754|1.0|KFS4061|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5755|KFS5755|1.0|KFS4062|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5756|KFS5756|1.0|KFS4063|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5757|KFS5757|1.0|KFS4064|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5758|KFS5758|1.0|KFS4065|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5759|KFS5759|1.0|KFS4066|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5760|KFS5760|1.0|KFS4067|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5761|KFS5761|1.0|KFS4068|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5762|KFS5762|1.0|KFS4069|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5763|KFS5763|1.0|KFS4070|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5764|KFS5764|1.0|KFS4071|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5765|KFS5765|1.0|KFS4072|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5766|KFS5766|1.0|KFS4073|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5767|KFS5767|1.0|KFS4074|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5768|KFS5768|1.0|KFS4075|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5769|KFS5769|1.0|KFS4076|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5770|KFS5770|1.0|KFS4077|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5771|KFS5771|1.0|KFS4078|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5772|KFS5772|1.0|KFS4079|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5773|KFS5773|1.0|KFS4080|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5774|KFS5774|1.0|KFS4081|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5775|KFS5775|1.0|KFS4082|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5776|KFS5776|1.0|KFS4083|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5777|KFS5777|1.0|KFS4084|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5778|KFS5778|1.0|KFS4085|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5779|KFS5779|1.0|KFS4086|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5780|KFS5780|1.0|KFS4087|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5781|KFS5781|1.0|KFS4088|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5782|KFS5782|1.0|KFS4089|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5783|KFS5783|1.0|KFS4090|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5784|KFS5784|1.0|KFS4091|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5785|KFS5785|1.0|KFS4092|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5786|KFS5786|1.0|KFS4093|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5787|KFS5787|1.0|KFS4094|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5788|KFS5788|1.0|KFS4095|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5789|KFS5789|1.0|KFS4096|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5790|KFS5790|1.0|KFS4097|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5791|KFS5791|1.0|KFS4098|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5792|KFS5792|1.0|KFS4099|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5793|KFS5793|1.0|KFS4100|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5794|KFS5794|1.0|KFS4101|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233017|
KFS5795|KFS5795|1.0|KFS4102|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233017|
KFS5796|KFS5796|1.0|KFS4103|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233017|
KFS5797|KFS5797|1.0|KFS4104|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233017|
KFS5798|KFS5798|1.0|KFS4105|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233017|
KFS5799|KFS5799|1.0|KFS4106|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233017|
KFS5800|KFS5800|1.0|KFS4107|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233017|
KFS5801|KFS5801|1.0|KFS4108|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233017|
KFS5802|KFS5802|1.0|KFS4109|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233017|
KFS5803|KFS5803|1.0|KFS4110|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233017|
KFS5804|KFS5804|1.0|KFS4111|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233017|
KFS5805|KFS5805|1.0|KFS4112|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233017|
KFS5806|KFS5806|1.0|KFS4113|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233017|
KFS5807|KFS5807|1.0|KFS4114|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233017|
KFS5808|KFS5808|1.0|KFS4115|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233017|
KFS5809|KFS5809|1.0|KFS4116|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233017|
