entity_nm_id|obj_id|ver_nbr|entity_id|nm_typ_cd|first_nm|middle_nm|last_nm|suffix_nm|prefix_nm|dflt_ind|actv_ind|last_updt_dt|title_nm|note_msg|nm_chng_dt|
KFS3977|KFS3977|1.0|KFS3977|PRFR|LORRIE|K|MARTINELLI|||Y|Y|20121207233019||||
KFS3978|KFS3978|1.0|KFS3978|PRFR|DANE|Z|CROWL|||Y|Y|20121207233019||||
KFS3979|KFS3979|1.0|KFS3979|PRFR|NEIL|E|OCONNOR|||Y|Y|20121207233019||||
KFS3980|KFS3980|1.0|KFS3980|PRFR|MACK|K|BOOKER|||Y|Y|20121207233019||||
KFS3981|KFS3981|1.0|KFS3981|PRFR|FREDERIC|O|CARLEY|||Y|Y|20121207233019||||
KFS3982|KFS3982|1.0|KFS3982|PRFR|JESSIE|D|BOLDT|||Y|Y|20121207233019||||
KFS3983|KFS3983|1.0|KFS3983|PRFR|JONATHAN|C|PENNINGTON|||Y|Y|20121207233019||||
KFS3984|KFS3984|1.0|KFS3984|PRFR|KERRY|N|HERRINGTON|||Y|Y|20121207233019||||
KFS3985|KFS3985|1.0|KFS3985|PRFR|TERRI|K|MAIR|||Y|Y|20121207233019||||
KFS3986|KFS3986|1.0|KFS3986|PRFR|RIGOBERTO|R|KIRKENDALL|||Y|Y|20121207233019||||
KFS3987|KFS3987|1.0|KFS3987|PRFR|PATRICIA|L|SOPER|||Y|Y|20121207233019||||
KFS3988|KFS3988|1.0|KFS3988|PRFR|TONI|A|GUESS|||Y|Y|20121207233019||||
KFS3989|KFS3989|1.0|KFS3989|PRFR|SHAWN|X|DAGOSTINO|||Y|Y|20121207233019||||
KFS3990|KFS3990|1.0|KFS3990|PRFR|ELNORA|O|MARBLE|||Y|Y|20121207233019||||
KFS3991|KFS3991|1.0|KFS3991|PRFR|ANTON|F|AVILES|||Y|Y|20121207233019||||
KFS3992|KFS3992|1.0|KFS3992|PRFR|DEANNE|A|PARADISE|||Y|Y|20121207233019||||
KFS3993|KFS3993|1.0|KFS3993|PRFR|DONNIE|E|GARRETSON|||Y|Y|20121207233019||||
KFS3994|KFS3994|1.0|KFS3994|PRFR|QUENTIN|J|THAO|||Y|Y|20121207233019||||
KFS3995|KFS3995|1.0|KFS3995|PRFR|PRESTON|V|MCDOUGALL|||Y|Y|20121207233019||||
KFS3996|KFS3996|1.0|KFS3996|PRFR|MAYNARD|H|HILLER|||Y|Y|20121207233019||||
KFS3997|KFS3997|1.0|KFS3997|PRFR|THELMA|R|FURST|||Y|Y|20121207233019||||
KFS3998|KFS3998|1.0|KFS3998|PRFR|NORMAN|L|GERALD|||Y|Y|20121207233019||||
KFS3999|KFS3999|1.0|KFS3999|PRFR|SALLY|L|CATRON|||Y|Y|20121207233019||||
KFS4000|KFS4000|1.0|KFS4000|PRFR|TRENT|L|PORTER|||Y|Y|20121207233019||||
KFS4001|KFS4001|1.0|KFS4001|PRFR|ERIN|X|DANA|||Y|Y|20121207233019||||
KFS4002|KFS4002|1.0|KFS4002|PRFR|FRANCINE|W|CURREY|||Y|Y|20121207233019||||
KFS4003|KFS4003|1.0|KFS4003|PRFR|SAMUEL|B|GERMANY|||Y|Y|20121207233019||||
KFS4004|KFS4004|1.0|KFS4004|PRFR|GENE|R|HAYASHI|||Y|Y|20121207233019||||
KFS4005|KFS4005|1.0|KFS4005|PRFR|HERSHEL|S|GRAGG|||Y|Y|20121207233019||||
KFS4006|KFS4006|1.0|KFS4006|PRFR|BRIDGETT|F|THOMA|||Y|Y|20121207233019||||
KFS4007|KFS4007|1.0|KFS4007|PRFR|WALKER|Y|ALFRED|||Y|Y|20121207233019||||
KFS4008|KFS4008|1.0|KFS4008|PRFR|TERRENCE|C|GABRIEL|||Y|Y|20121207233019||||
KFS4009|KFS4009|1.0|KFS4009|PRFR|THERESA|I|JARMAN|||Y|Y|20121207233019||||
KFS4010|KFS4010|1.0|KFS4010|PRFR|LAUREL|N|BEHR|||Y|Y|20121207233019||||
KFS4011|KFS4011|1.0|KFS4011|PRFR|EMMA|E|SIMAS|||Y|Y|20121207233019||||
KFS4012|KFS4012|1.0|KFS4012|PRFR|LINWOOD|S|DORTON|||Y|Y|20121207233019||||
KFS4013|KFS4013|1.0|KFS4013|PRFR|ALPHONSE|M|SMILEY|||Y|Y|20121207233019||||
KFS4014|KFS4014|1.0|KFS4014|PRFR|MARVIN|M|DILLEY|||Y|Y|20121207233019||||
KFS4015|KFS4015|1.0|KFS4015|PRFR|FREDERIC|G|BRIMMER|||Y|Y|20121207233019||||
KFS4016|KFS4016|1.0|KFS4016|PRFR|IVY|F|CHANCE|||Y|Y|20121207233019||||
KFS4017|KFS4017|1.0|KFS4017|PRFR|LLOYD|H|WILD|||Y|Y|20121207233019||||
KFS4018|KFS4018|1.0|KFS4018|PRFR|KENNETH|Y|TYREE|||Y|Y|20121207233019||||
KFS4019|KFS4019|1.0|KFS4019|PRFR|MAI|E|HUNTER|||Y|Y|20121207233019||||
KFS4020|KFS4020|1.0|KFS4020|PRFR|SALLIE|D|CHAPIN|||Y|Y|20121207233019||||
KFS4021|KFS4021|1.0|KFS4021|PRFR|ELOISE|F|FLORY|||Y|Y|20121207233019||||
KFS4022|KFS4022|1.0|KFS4022|PRFR|ETHAN|Y|STAATS|||Y|Y|20121207233019||||
KFS4023|KFS4023|1.0|KFS4023|PRFR|DICK|W|FOGLE|||Y|Y|20121207233019||||
KFS4024|KFS4024|1.0|KFS4024|PRFR|KERRY|H|COPLEY|||Y|Y|20121207233019||||
KFS4025|KFS4025|1.0|KFS4025|PRFR|AUGUST|K|PFISTER|||Y|Y|20121207233019||||
KFS4026|KFS4026|1.0|KFS4026|PRFR|RONNIE|J|WEISS|||Y|Y|20121207233019||||
KFS4027|KFS4027|1.0|KFS4027|PRFR|JOSE|W|HAGANS|||Y|Y|20121207233019||||
KFS4028|KFS4028|1.0|KFS4028|PRFR|MADELINE|G|TULL|||Y|Y|20121207233019||||
KFS4029|KFS4029|1.0|KFS4029|PRFR|MARSHALL|X|NUSS|||Y|Y|20121207233019||||
KFS4030|KFS4030|1.0|KFS4030|PRFR|BETTE|Q|OTTINGER|||Y|Y|20121207233019||||
KFS4031|KFS4031|1.0|KFS4031|PRFR|FRANCIS|Y|CLYBURN|||Y|Y|20121207233019||||
KFS4032|KFS4032|1.0|KFS4032|PRFR|IRMA|N|NEFF|||Y|Y|20121207233019||||
KFS4033|KFS4033|1.0|KFS4033|PRFR|JACKLYN|P|EGBERT|||Y|Y|20121207233019||||
KFS4034|KFS4034|1.0|KFS4034|PRFR|JOANN|U|HAVENS|||Y|Y|20121207233019||||
KFS4035|KFS4035|1.0|KFS4035|PRFR|System User||Kuali|||Y|Y|20121207233019||||
KFS4036|KFS4036|1.0|KFS4036|PRFR|GERARDO|L|ABNEY|||Y|Y|20121207233019||||
KFS4042|KFS4042|1.0|KFS4042|PRFR|LINA|N|KELSO|||Y|Y|20121207233019||||
KFS4043|KFS4043|1.0|KFS4043|PRFR|DALLAS|N|LIU|||Y|Y|20121207233019||||
KFS4044|KFS4044|1.0|KFS4044|PRFR|MEL|W|STEVEN|||Y|Y|20121207233019||||
KFS4045|KFS4045|1.0|KFS4045|PRFR|KATHERYN|B|WILCOX|||Y|Y|20121207233019||||
KFS4046|KFS4046|1.0|KFS4046|PRFR|MATTHEW|R|RUTKOWSKI|||Y|Y|20121207233019||||
KFS4047|KFS4047|1.0|KFS4047|PRFR|USHER|H|VOSS|||Y|Y|20121207233019||||
KFS4048|KFS4048|1.0|KFS4048|PRFR|ISAAC|A|HENLEY|||Y|Y|20121207233019||||
KFS4049|KFS4049|1.0|KFS4049|PRFR|IRENE|B|ANDERSON|||Y|Y|20121207233019||||
KFS4050|KFS4050|1.0|KFS4050|PRFR|IMELDA|C|MATTHEWS|||Y|Y|20121207233019||||
KFS4051|KFS4051|1.0|KFS4051|PRFR|IVERSON|D|CAIN|||Y|Y|20121207233019||||
KFS4052|KFS4052|1.0|KFS4052|PRFR|IRVING|E|KLEIN|||Y|Y|20121207233019||||
KFS4053|KFS4053|1.0|KFS4053|PRFR|IVAN|F|TAYLOR|||Y|Y|20121207233019||||
KFS4054|KFS4054|1.0|KFS4054|PRFR|IGGY|G|SMITH|||Y|Y|20121207233019||||
KFS4055|KFS4055|1.0|KFS4055|PRFR|ILENE|H|JOHNSON|||Y|Y|20121207233019||||
KFS4056|KFS4056|1.0|KFS4056|PRFR|IKE|I|TARKINGTON|||Y|Y|20121207233019||||
KFS4057|KFS4057|1.0|KFS4057|PRFR|IAN|J|MCCLOUD|||Y|Y|20121207233019||||
KFS4058|KFS4058|1.0|KFS4058|PRFR|CHRIS|K|DONNELLY|||Y|Y|20121207233019||||
KFS4059|KFS4059|1.0|KFS4059|PRFR|CECILIA|L|PETERSON|||Y|Y|20121207233019||||
KFS4060|KFS4060|1.0|KFS4060|PRFR|CATHERINE|M|GREATHOUSE|||Y|Y|20121207233019||||
KFS4061|KFS4061|1.0|KFS4061|PRFR|CARSON|N|NOBLE|||Y|Y|20121207233019||||
KFS4062|KFS4062|1.0|KFS4062|PRFR|CLIFFORD|O|MORRISON|||Y|Y|20121207233019||||
KFS4063|KFS4063|1.0|KFS4063|PRFR|CLAIR|P|EMSLEY|||Y|Y|20121207233019||||
KFS4064|KFS4064|1.0|KFS4064|PRFR|CLYDE|R|MCMEANS|||Y|Y|20121207233019||||
KFS4065|KFS4065|1.0|KFS4065|PRFR|CLAUDETTE|S|BURKET|||Y|Y|20121207233019||||
KFS4066|KFS4066|1.0|KFS4066|PRFR|CYNTHIA|T|SYLVESTER|||Y|Y|20121207233019||||
KFS4067|KFS4067|1.0|KFS4067|PRFR|CHRISTINA|U|ABRAMS|||Y|Y|20121207233019||||
KFS4068|KFS4068|1.0|KFS4068|PRFR|DAVID|V|MARIN|||Y|Y|20121207233019||||
KFS4069|KFS4069|1.0|KFS4069|PRFR|DAMON|W|FORSYTHE|||Y|Y|20121207233019||||
KFS4070|KFS4070|1.0|KFS4070|PRFR|DERRICK|Y|BERRY|||Y|Y|20121207233019||||
KFS4071|KFS4071|1.0|KFS4071|PRFR|DELILAH|A|SHIPMAN|||Y|Y|20121207233019||||
KFS4072|KFS4072|1.0|KFS4072|PRFR|DENISE|B|SEARS|||Y|Y|20121207233019||||
KFS4073|KFS4073|1.0|KFS4073|PRFR|DICK|C|FREELAND|||Y|Y|20121207233019||||
KFS4074|KFS4074|1.0|KFS4074|PRFR|DONALD|D|DUNLAP|||Y|Y|20121207233019||||
KFS4075|KFS4075|1.0|KFS4075|PRFR|DAN|E|ELLIS|||Y|Y|20121207233019||||
KFS4076|KFS4076|1.0|KFS4076|PRFR|DARNELL|F|GRAINGER|||Y|Y|20121207233019||||
KFS4077|KFS4077|1.0|KFS4077|PRFR|DORIS|G|MONROE|||Y|Y|20121207233019||||
KFS4078|KFS4078|1.0|KFS4078|PRFR|ANDREW|H|KOONTZ|||Y|Y|20121207233019||||
KFS4079|KFS4079|1.0|KFS4079|PRFR|AARON|I|BURTON|||Y|Y|20121207233019||||
KFS4080|KFS4080|1.0|KFS4080|PRFR|ADAM|J|YOUNG|||Y|Y|20121207233019||||
KFS4081|KFS4081|1.0|KFS4081|PRFR|ANN|K|VOGEL|||Y|Y|20121207233019||||
KFS4082|KFS4082|1.0|KFS4082|PRFR|ADRIANA|L|GETZ|||Y|Y|20121207233019||||
KFS4083|KFS4083|1.0|KFS4083|PRFR|AMY|M|FERREE|||Y|Y|20121207233019||||
KFS4084|KFS4084|1.0|KFS4084|PRFR|AMELIA|N|COATNEY|||Y|Y|20121207233019||||
KFS4085|KFS4085|1.0|KFS4085|PRFR|ANTOINE|O|BARGE|||Y|Y|20121207233019||||
KFS4086|KFS4086|1.0|KFS4086|PRFR|ANTHONY|P|MORGAN|||Y|Y|20121207233019||||
KFS4087|KFS4087|1.0|KFS4087|PRFR|ARTHUR|R|WRIGHT|||Y|Y|20121207233019||||
KFS4088|KFS4088|1.0|KFS4088|PRFR|MICHAEL|S|BAXTER|||Y|Y|20121207233019||||
KFS4089|KFS4089|1.0|KFS4089|PRFR|MARK|T|GRAY|||Y|Y|20121207233019||||
KFS4090|KFS4090|1.0|KFS4090|PRFR|MATTHEW|U|HANDLEY|||Y|Y|20121207233019||||
KFS4091|KFS4091|1.0|KFS4091|PRFR|MARISSA|V|LEE|||Y|Y|20121207233019||||
KFS4092|KFS4092|1.0|KFS4092|PRFR|MELISSA|W|LAWYER|||Y|Y|20121207233019||||
KFS4093|KFS4093|1.0|KFS4093|PRFR|MORRIS|Y|NORMAN|||Y|Y|20121207233019||||
KFS4094|KFS4094|1.0|KFS4094|PRFR|MITCH|A|OBRIAN|||Y|Y|20121207233019||||
KFS4095|KFS4095|1.0|KFS4095|PRFR|MISSY|B|PAYNE|||Y|Y|20121207233019||||
KFS4096|KFS4096|1.0|KFS4096|PRFR|MINDY|C|HART|||Y|Y|20121207233019||||
KFS4097|KFS4097|1.0|KFS4097|PRFR|MERCEDES|D|QUICK|||Y|Y|20121207233019||||
KFS4098|KFS4098|1.0|KFS4098|PRFR|ULYSSES|E|RYAN|||Y|Y|20121207233019||||
KFS4099|KFS4099|1.0|KFS4099|PRFR|URSULA|F|SAMPSON|||Y|Y|20121207233019||||
KFS4100|KFS4100|1.0|KFS4100|PRFR|UTAH|G|ALLEN|||Y|Y|20121207233019||||
KFS4101|KFS4101|1.0|KFS4101|PRFR|ULRICH|I|TROYER|||Y|Y|20121207233019||||
KFS4102|KFS4102|1.0|KFS4102|PRFR|ULA|J|WARREN|||Y|Y|20121207233020||||
KFS4103|KFS4103|1.0|KFS4103|PRFR|UTE|K|YODER|||Y|Y|20121207233020||||
KFS4104|KFS4104|1.0|KFS4104|PRFR|URIAH|L|ZANE|||Y|Y|20121207233020||||
KFS4105|KFS4105|1.0|KFS4105|PRFR|UMA|M|YOLINSKY|||Y|Y|20121207233020||||
KFS4106|KFS4106|1.0|KFS4106|PRFR|USHA|N|BRAVA|||Y|Y|20121207233020||||
KFS4107|KFS4107|1.0|KFS4107|PRFR|HARRY|O|NELSON|||Y|Y|20121207233020||||
KFS4108|KFS4108|1.0|KFS4108|PRFR|HAROLD|P|MOSS|||Y|Y|20121207233020||||
KFS4109|KFS4109|1.0|KFS4109|PRFR|HECTOR|R|GONZALES|||Y|Y|20121207233020||||
KFS4110|KFS4110|1.0|KFS4110|PRFR|HARRIET|S|WILLIAMS|||Y|Y|20121207233020||||
KFS4111|KFS4111|1.0|KFS4111|PRFR|HANNIBAL|T|BENDER|||Y|Y|20121207233020||||
KFS4112|KFS4112|1.0|KFS4112|PRFR|HOWARD|U|SANDERS|||Y|Y|20121207233020||||
KFS4113|KFS4113|1.0|KFS4113|PRFR|HELEN|V|FIELDS|||Y|Y|20121207233020||||
KFS4114|KFS4114|1.0|KFS4114|PRFR|HAL|W|CARMICHAEL|||Y|Y|20121207233020||||
KFS4115|KFS4115|1.0|KFS4115|PRFR|HILDA|Y|EADS|||Y|Y|20121207233020||||
KFS4116|KFS4116|1.0|KFS4116|PRFR|HAZEL|Z|KELLER|||Y|Y|20121207233020||||
